oa_code_2021,church_of_scotland,roman_catholic,other_christian,buddhist,hindu,jewish,muslim,sikh,pagan,other_religion,no_religion,religion_not_stated
S00158128,13,8,2,0,0,0,0,0,0,0,40,3
S00158129,15,11,5,0,0,0,7,0,0,0,25,8
S00158130,15,9,0,0,0,0,0,0,0,0,60,0
S00158131,0,9,7,0,0,0,11,0,0,1,45,2
S00158132,19,14,3,1,2,0,10,0,4,1,55,10
S00158133,8,15,4,0,0,1,0,0,0,0,51,5
S00158134,31,37,2,2,4,0,0,0,0,0,36,5
S00158135,17,40,12,0,0,0,3,0,0,0,42,1
S00158136,15,9,4,0,0,0,0,0,0,0,41,7
S00158137,9,22,12,0,0,0,0,0,0,0,44,7
S00158138,2,4,1,0,1,0,0,0,0,0,72,2
S00158139,7,6,2,1,3,0,1,0,0,0,65,4
S00158140,26,16,9,0,2,0,7,0,0,0,37,9
S00158141,10,11,0,4,0,0,0,0,2,0,86,11
S00158142,7,8,9,0,0,0,0,0,1,0,31,7
S00158143,27,50,0,2,4,0,0,0,0,0,44,4
S00158144,9,39,0,0,0,0,1,0,1,0,25,8
S00158145,13,51,3,0,0,0,0,0,0,0,50,2
S00158146,8,12,8,0,3,2,0,0,0,0,47,7
S00158147,8,15,5,0,0,1,1,0,0,0,64,4
S00158148,10,20,5,0,5,0,0,0,1,0,118,7
S00158149,12,27,0,0,0,0,9,0,0,0,29,7
S00158150,10,16,2,1,0,0,5,0,1,0,50,5
S00158151,12,3,2,0,0,3,0,0,0,0,60,9
S00158152,13,37,1,0,0,0,28,0,1,1,66,4
S00158153,14,18,0,0,0,0,0,0,2,0,38,2
S00158154,12,18,7,1,0,0,0,0,0,0,34,6
S00158155,21,15,7,0,0,0,10,0,0,0,33,22
S00158156,11,7,4,0,1,0,0,0,0,0,39,2
S00158157,12,19,5,4,0,0,3,0,1,0,98,11
S00158158,5,10,2,0,0,0,0,0,0,0,73,9
S00158159,7,6,1,0,1,0,10,0,0,0,33,5
S00158160,12,10,1,0,3,0,2,0,0,1,107,22
S00158161,12,8,7,0,0,0,1,0,1,0,40,6
S00158162,15,9,5,0,1,0,0,0,0,3,49,10
S00158163,7,7,4,1,0,0,2,0,0,0,70,6
S00158164,10,32,9,0,0,1,13,4,0,1,55,11
S00158165,10,22,2,0,0,0,0,0,1,0,26,3
S00158166,14,17,0,0,0,0,6,0,0,0,23,1
S00158167,18,16,4,1,0,1,0,0,0,0,69,10
S00158168,6,11,3,0,2,0,5,0,3,1,78,5
S00158169,9,26,8,1,1,0,1,0,0,0,78,14
S00158170,10,11,13,0,0,1,0,1,1,0,68,6
S00158171,11,21,8,0,0,0,22,0,0,1,31,6
S00158172,4,8,3,2,0,0,0,0,0,0,56,2
S00158173,5,12,1,1,0,2,0,0,0,0,62,6
S00158174,12,24,3,0,0,0,1,0,0,1,81,21
S00158175,10,9,2,0,0,1,0,0,0,0,54,6
S00158176,18,18,3,1,2,0,0,0,1,1,35,7
S00158177,17,15,7,0,1,0,0,0,2,0,59,7
S00158178,9,21,0,0,4,0,0,0,0,4,30,12
S00158179,25,21,8,0,0,0,0,0,0,0,35,5
S00158180,5,23,10,4,0,1,15,0,1,0,99,21
S00158181,13,11,5,0,0,0,15,0,1,0,49,0
S00158182,13,4,7,0,0,0,0,0,0,0,31,6
S00158183,23,66,12,0,0,0,3,0,1,0,106,17
S00158184,11,11,2,0,0,0,13,0,1,0,58,5
S00158185,1,15,1,0,0,0,3,0,0,1,80,10
S00158186,5,14,2,0,2,0,9,0,0,0,66,18
S00158187,5,16,3,2,2,0,2,1,0,0,39,5
S00158188,11,19,6,0,0,0,0,0,0,0,79,8
S00158189,6,19,10,2,0,1,0,3,0,0,70,12
S00158190,25,31,3,0,0,0,0,0,0,0,31,8
S00158191,8,20,5,2,0,3,2,0,2,0,90,9
S00158192,14,29,2,0,0,0,1,0,0,1,32,7
S00158193,12,17,7,0,1,0,0,0,2,0,67,16
S00158194,8,51,0,0,0,0,3,0,0,0,42,6
S00158195,11,15,8,0,0,0,0,10,0,2,95,9
S00158196,22,28,2,3,0,0,18,0,0,0,59,11
S00158197,3,5,10,0,0,0,4,0,0,0,46,10
S00158198,7,19,10,3,12,0,9,0,0,0,70,6
S00158199,15,19,5,0,2,0,12,0,0,0,38,10
S00158200,5,12,10,0,10,0,13,0,2,0,106,23
S00158201,7,14,6,2,0,0,2,2,0,0,70,7
S00158202,6,14,8,1,9,0,19,0,0,2,47,5
S00158203,12,11,14,0,4,1,19,1,1,0,30,9
S00158204,7,11,4,1,0,0,2,0,0,0,46,13
S00158205,15,10,5,1,1,0,0,0,0,0,102,3
S00158206,7,7,7,8,8,0,8,1,1,0,40,4
S00158207,8,8,1,0,0,0,0,0,1,0,55,21
S00158208,15,10,6,0,3,0,0,0,0,0,40,16
S00158209,9,5,6,0,0,0,0,0,0,0,91,13
S00158210,17,26,15,1,5,1,5,0,0,0,77,8
S00158211,12,60,12,0,0,0,3,0,0,0,98,3
S00158212,7,10,5,0,4,1,6,0,2,1,94,18
S00158213,10,23,6,0,0,0,28,4,2,2,52,5
S00158214,34,48,4,1,0,0,0,0,0,0,41,17
S00158215,8,7,2,0,0,0,0,0,0,0,40,4
S00158216,18,33,8,1,0,0,2,0,2,0,77,19
S00158217,8,11,3,1,1,0,1,1,0,0,53,4
S00158218,12,20,6,1,9,0,11,0,0,0,69,5
S00158219,7,20,6,0,0,0,2,1,0,0,77,14
S00158220,11,23,1,0,0,0,0,0,0,0,48,5
S00158221,4,11,3,0,1,2,3,0,0,2,75,7
S00158222,13,15,8,0,0,0,3,0,1,0,32,12
S00158223,11,65,5,0,2,0,25,0,0,0,45,8
S00158224,5,5,5,0,0,1,0,0,0,0,91,9
S00158225,11,7,3,3,5,0,11,0,1,0,57,6
S00158226,9,21,3,0,0,1,0,0,0,0,76,0
S00158227,11,18,9,4,2,4,10,5,1,1,133,29
S00158228,5,9,12,0,4,0,9,0,0,0,21,3
S00158229,6,21,5,0,0,1,0,0,0,3,56,10
S00158230,5,18,8,0,0,0,1,0,0,1,79,18
S00158231,12,4,7,0,0,0,7,0,0,0,61,0
S00158232,3,8,4,3,3,1,2,0,2,0,37,5
S00158233,12,15,1,0,2,0,1,0,0,0,64,10
S00158234,6,10,1,0,0,1,6,0,0,0,31,8
S00158235,21,23,3,0,0,0,1,0,0,0,33,1
S00158236,0,13,1,0,0,0,7,0,0,0,78,3
S00158237,15,31,20,0,0,0,50,0,1,0,38,11
S00158238,7,20,4,0,1,0,0,0,0,1,72,4
S00158239,17,30,8,0,0,0,0,0,0,0,58,13
S00158240,8,20,5,4,0,0,0,0,0,0,47,7
S00158241,28,56,2,0,3,0,9,0,0,0,66,16
S00158242,14,27,9,0,0,0,6,0,0,0,68,5
S00158243,5,13,5,0,0,0,3,0,2,0,44,1
S00158244,7,6,10,0,1,0,7,0,1,0,52,4
S00158245,9,2,11,2,0,0,11,0,0,1,33,4
S00158246,17,14,0,0,2,0,8,0,2,0,41,7
S00158247,32,13,4,0,0,0,8,0,1,0,96,9
S00158248,8,15,7,0,0,3,1,0,0,1,71,17
S00158249,1,4,2,1,3,0,9,0,0,0,73,7
S00158250,8,15,2,4,0,0,4,0,0,0,39,6
S00158251,8,7,6,1,0,0,5,0,1,0,78,8
S00158252,9,13,0,0,0,0,13,0,1,0,63,5
S00158253,16,23,3,0,0,0,11,0,0,0,38,2
S00158254,9,15,5,3,2,1,7,0,0,0,40,10
S00158255,14,3,0,0,0,0,4,0,5,0,54,1
S00158256,13,23,6,0,2,0,3,0,0,0,111,15
S00158257,18,15,9,0,0,1,10,0,0,0,47,11
S00158258,5,13,2,0,0,0,0,0,1,0,31,11
S00158259,2,8,3,0,3,0,0,0,0,0,40,9
S00158260,16,46,11,0,0,0,11,0,0,0,43,0
S00158261,15,10,5,0,0,0,25,2,0,0,95,16
S00158262,3,2,2,1,0,1,0,0,0,2,39,13
S00158263,14,19,2,0,0,0,0,0,0,0,36,6
S00158264,10,10,17,0,0,1,3,0,0,0,59,4
S00158265,20,17,4,0,0,0,0,0,0,0,23,5
S00158266,8,23,3,0,0,0,2,3,0,0,29,4
S00158267,17,27,14,0,0,1,8,0,0,0,42,10
S00158268,31,11,10,0,0,0,5,0,0,0,40,4
S00158269,22,10,0,3,0,0,4,0,0,0,59,5
S00158270,18,40,5,0,0,0,1,0,0,0,41,13
S00158271,12,9,5,2,3,1,0,0,1,2,65,0
S00158272,7,17,0,3,0,0,5,0,0,1,34,5
S00158273,3,10,3,0,0,0,0,0,1,0,72,7
S00158274,6,17,11,4,4,2,3,0,0,0,87,18
S00158275,6,11,6,2,2,0,3,0,2,1,70,13
S00158276,3,15,4,4,0,2,39,0,0,0,69,0
S00158277,14,27,2,0,0,0,10,0,0,0,55,14
S00158278,8,9,4,0,0,0,8,0,0,0,41,5
S00158279,7,21,14,0,1,0,4,0,1,0,108,13
S00158280,11,18,8,0,0,0,0,0,0,2,53,6
S00158281,9,5,8,0,3,0,5,0,0,0,97,10
S00158282,6,17,5,0,0,0,6,0,0,1,33,7
S00158283,11,21,3,1,0,0,1,0,1,1,64,7
S00158284,8,6,0,2,1,0,5,0,0,0,30,5
S00158285,8,13,11,0,0,0,6,0,0,1,64,13
S00158286,21,27,0,0,0,0,1,0,0,1,29,20
S00158287,6,7,3,0,7,0,2,0,0,0,34,4
S00158288,9,14,5,0,2,0,0,0,1,1,49,20
S00158289,8,23,4,0,0,0,0,0,0,0,41,3
S00158290,22,21,2,0,0,0,1,0,1,5,36,3
S00158291,17,20,4,0,1,0,5,0,2,2,94,11
S00158292,23,19,2,0,0,0,1,0,0,0,29,3
S00158293,11,20,3,0,0,0,12,0,1,0,7,4
S00158294,6,15,6,0,0,0,0,0,0,0,53,3
S00158295,9,5,3,1,0,0,3,0,2,0,66,5
S00158296,12,17,4,0,0,0,2,0,0,0,53,2
S00158297,2,11,10,4,3,4,2,0,2,1,67,12
S00158298,9,17,2,0,3,0,0,0,1,0,64,7
S00158299,18,13,10,0,0,1,26,0,2,0,89,21
S00158300,10,22,2,0,0,0,10,2,0,0,49,10
S00158301,14,45,2,0,0,0,7,0,0,0,27,20
S00158302,13,11,4,0,0,0,2,0,0,0,45,2
S00158303,7,13,0,0,0,0,3,0,0,0,56,7
S00158304,11,20,9,1,2,0,4,0,1,0,91,26
S00158305,19,16,1,0,0,0,6,1,0,0,68,18
S00158306,10,13,4,5,1,0,0,0,0,2,141,10
S00158307,8,18,10,0,3,2,4,0,0,0,84,0
S00158308,0,10,4,4,0,0,14,2,0,0,54,16
S00158309,4,15,6,0,0,0,6,0,0,0,54,7
S00158310,15,10,2,1,0,0,8,0,1,0,44,5
S00158311,2,16,4,0,2,0,9,0,1,0,81,24
S00158312,10,14,12,0,0,0,0,0,0,0,59,2
S00158313,10,21,6,0,1,0,5,0,1,0,105,14
S00158314,8,4,16,1,4,1,0,0,0,0,35,2
S00158315,14,26,6,1,1,0,2,0,0,1,50,9
S00158316,21,17,10,0,0,0,0,0,0,0,46,18
S00158317,10,17,9,4,0,0,2,0,0,1,49,5
S00158318,5,10,0,0,0,1,0,0,1,0,35,10
S00158319,19,18,2,0,0,0,0,0,2,0,32,16
S00158320,30,23,0,5,3,0,2,0,0,0,28,10
S00158321,20,16,20,0,3,0,7,0,2,3,68,9
S00158322,10,8,11,0,0,1,0,0,0,0,98,12
S00158323,9,19,10,0,0,0,9,0,2,0,45,8
S00158324,6,11,4,0,0,0,2,2,1,0,71,4
S00158325,6,6,8,0,7,0,6,1,0,2,80,10
S00158326,14,11,9,0,2,0,2,0,0,0,46,1
S00158327,16,13,6,4,0,0,0,0,0,0,37,7
S00158328,20,63,17,0,10,0,7,0,0,0,45,11
S00158329,17,14,22,0,5,0,11,0,1,3,97,21
S00158330,16,21,18,1,1,0,24,0,0,0,44,3
S00158331,47,53,4,2,0,0,0,0,0,0,58,19
S00158332,15,15,4,1,0,0,0,0,0,0,28,7
S00158333,3,6,2,0,4,0,0,0,0,0,56,5
S00158334,11,23,6,0,2,0,3,0,4,0,80,10
S00158335,21,89,0,1,0,0,0,0,0,0,80,20
S00158336,33,27,4,0,0,0,7,0,2,1,81,12
S00158337,5,8,4,0,0,0,4,5,1,2,51,4
S00158338,26,26,9,0,0,0,13,2,0,0,52,4
S00158339,5,26,11,4,14,0,7,6,0,2,74,19
S00158340,18,25,4,0,0,0,2,0,0,0,38,11
S00158341,16,44,6,2,3,0,26,0,5,0,92,27
S00158342,11,50,2,0,0,0,8,0,0,1,20,4
S00158343,9,19,11,0,0,1,3,0,1,0,93,4
S00158344,2,13,3,0,1,0,18,1,4,0,60,27
S00158345,15,24,2,0,4,0,0,0,0,1,29,3
S00158346,6,22,10,0,0,0,4,0,0,1,56,7
S00158347,11,25,1,1,1,0,1,0,1,0,41,2
S00158348,33,40,3,0,0,0,9,0,0,0,37,7
S00158349,8,57,47,5,6,0,13,0,0,0,55,10
S00158350,9,6,3,1,6,0,2,0,3,1,46,0
S00158351,20,18,10,0,3,0,3,0,0,0,34,7
S00158352,9,14,12,0,0,0,0,0,0,0,52,1
S00158353,25,31,4,2,0,0,6,0,0,1,61,10
S00158354,7,13,4,0,0,0,0,0,1,0,69,12
S00158355,2,43,9,0,0,0,4,0,0,0,24,9
S00158356,28,16,6,0,2,0,3,6,1,0,64,9
S00158357,10,19,4,0,0,0,0,0,0,0,50,2
S00158358,3,12,4,0,1,0,31,0,0,0,50,7
S00158359,12,5,1,3,1,0,6,0,0,0,46,9
S00158360,12,24,6,0,2,0,0,0,1,0,71,4
S00158361,8,2,11,1,6,2,42,0,0,0,83,1
S00158362,4,9,6,1,2,1,0,0,0,2,64,8
S00158363,16,22,1,2,5,0,0,0,3,0,68,9
S00158364,5,3,1,2,3,0,6,0,0,1,35,5
S00158365,10,5,8,2,0,2,0,0,0,0,57,4
S00158366,5,10,8,1,0,2,25,0,0,2,64,7
S00158367,17,17,0,1,0,1,0,5,0,0,35,11
S00158368,3,15,4,0,5,0,24,0,1,0,58,12
S00158369,12,25,5,0,0,0,31,0,0,0,61,10
S00158370,13,8,4,0,0,0,0,0,0,0,40,3
S00158371,7,9,6,2,4,0,17,0,1,0,72,6
S00158372,11,11,3,0,0,0,5,0,2,0,38,6
S00158373,10,5,2,0,0,0,0,0,0,0,53,4
S00158374,7,44,10,1,0,0,0,14,2,0,117,9
S00158375,11,59,11,0,2,0,10,0,0,0,24,9
S00158376,4,5,5,0,0,0,1,0,0,0,48,2
S00158377,8,17,8,0,0,0,1,0,0,0,15,15
S00158378,2,24,8,0,0,0,37,2,0,0,30,0
S00158379,49,59,8,0,0,4,0,0,0,0,58,19
S00158380,18,18,1,3,0,0,0,0,0,2,47,9
S00158381,15,21,3,0,0,0,14,0,1,0,69,9
S00158382,11,16,5,0,5,0,6,3,0,1,42,3
S00158383,4,19,5,1,2,1,10,0,1,0,93,10
S00158384,9,18,4,0,0,0,0,0,0,1,79,3
S00158385,19,21,3,0,2,0,4,0,3,0,52,24
S00158386,7,18,7,0,0,0,12,0,0,0,73,5
S00158387,4,14,9,3,0,1,1,0,3,0,73,6
S00158388,11,19,6,0,0,0,6,0,1,0,50,6
S00158389,31,70,2,0,8,0,22,0,0,0,67,5
S00158390,13,24,18,0,3,0,15,0,0,0,58,13
S00158391,32,25,2,0,0,0,2,0,2,0,32,3
S00158392,20,29,3,0,0,0,0,0,0,0,33,7
S00158393,18,20,2,0,0,0,0,0,0,0,39,3
S00158394,17,40,0,0,0,0,0,0,0,0,49,12
S00158395,7,28,13,0,3,1,21,0,2,1,72,16
S00158396,17,10,12,0,1,0,4,0,0,0,27,11
S00158397,15,18,1,2,0,0,1,0,0,0,22,0
S00158398,7,23,3,3,1,0,0,7,0,0,72,4
S00158399,9,27,5,0,0,0,11,0,0,0,19,0
S00158400,17,29,18,8,0,0,111,2,0,8,96,21
S00158401,0,11,2,0,0,1,0,4,0,3,91,2
S00158402,9,30,6,0,0,0,4,0,0,1,42,1
S00158403,10,4,8,1,0,2,0,0,0,0,57,0
S00158404,8,18,4,3,9,0,8,0,0,1,72,5
S00158405,6,17,1,0,2,0,29,0,0,0,37,7
S00158406,20,34,4,0,0,0,15,0,0,0,63,4
S00158407,16,54,3,0,0,0,0,0,0,0,45,5
S00158408,2,16,7,2,5,0,20,1,0,0,32,4
S00158409,18,20,25,5,0,0,65,0,0,3,30,5
S00158410,1,11,6,2,0,1,6,0,2,0,83,4
S00158411,3,5,1,0,0,3,4,0,0,0,45,2
S00158412,10,10,2,0,0,0,0,0,1,0,56,6
S00158413,15,27,0,2,0,0,7,0,1,0,73,10
S00158414,16,12,11,0,0,0,19,8,0,0,61,16
S00158415,9,15,4,3,0,0,3,0,0,0,89,3
S00158416,5,14,8,0,0,0,0,0,1,0,46,1
S00158417,8,4,3,0,0,0,0,0,0,1,60,2
S00158418,12,54,0,2,0,0,0,0,0,0,34,8
S00158419,3,3,2,0,0,0,4,0,1,0,43,0
S00158420,10,42,0,0,0,0,0,0,5,0,44,7
S00158421,16,38,18,9,2,0,44,0,4,0,113,23
S00158422,20,42,4,0,0,0,10,0,0,0,40,29
S00158423,13,18,1,0,0,0,11,0,0,0,44,7
S00158424,31,73,7,0,0,0,38,3,0,0,80,19
S00158425,5,4,5,1,0,0,1,0,2,0,40,5
S00158426,1,8,6,0,0,1,0,0,0,2,61,4
S00158427,9,6,6,0,0,0,2,0,3,0,58,4
S00158428,33,35,5,0,0,1,2,0,0,0,69,11
S00158429,16,20,10,2,5,0,0,0,0,0,108,11
S00158430,11,25,9,0,0,0,0,0,0,0,16,4
S00158431,7,14,2,0,0,0,0,0,0,0,47,15
S00158432,5,35,10,9,7,0,4,0,0,0,62,19
S00158433,8,8,10,0,0,0,9,0,1,0,43,3
S00158434,7,17,19,1,1,0,1,2,0,0,79,2
S00158435,17,19,13,2,0,0,1,0,1,0,54,5
S00158436,6,19,3,1,3,0,12,0,0,0,37,7
S00158437,3,8,3,0,1,0,5,0,1,0,60,1
S00158438,9,11,3,0,0,2,26,9,1,0,92,15
S00158439,15,17,10,1,0,0,3,0,0,0,40,5
S00158440,3,6,7,1,3,0,22,0,1,0,62,7
S00158441,12,5,6,1,4,0,0,0,0,0,84,19
S00158442,10,15,1,0,0,0,2,3,2,1,86,6
S00158443,23,38,0,0,0,0,2,0,0,0,51,9
S00158444,15,28,0,0,0,0,10,0,0,0,36,7
S00158445,8,21,6,0,0,0,5,0,2,0,44,10
S00158446,4,5,2,0,0,0,3,1,1,0,64,7
S00158447,5,10,3,0,0,0,0,0,1,0,38,5
S00158448,6,8,2,0,7,1,9,5,0,0,32,2
S00158449,5,5,13,1,0,0,0,0,0,0,52,11
S00158450,6,34,32,0,0,0,5,0,0,0,42,3
S00158451,15,19,4,0,3,0,6,0,1,0,62,10
S00158452,19,32,12,0,0,0,4,0,0,0,96,6
S00158453,19,18,7,0,3,0,14,0,0,0,57,7
S00158454,23,30,14,1,0,0,5,5,0,0,62,7
S00158455,3,14,2,0,0,1,5,0,0,0,62,9
S00158456,10,21,10,0,0,0,12,0,2,0,74,3
S00158457,7,10,2,0,0,0,0,0,0,0,42,13
S00158458,6,5,5,1,0,0,1,0,0,0,55,7
S00158459,12,22,2,0,0,0,11,0,1,0,50,6
S00158460,18,27,0,0,0,0,0,0,0,0,42,4
S00158461,6,52,11,1,4,0,19,1,0,1,25,10
S00158462,22,18,10,1,0,0,13,0,1,0,29,5
S00158463,2,11,4,4,2,0,19,0,2,1,42,4
S00158464,11,56,9,0,0,0,5,0,0,1,32,12
S00158465,11,29,9,0,0,0,4,0,0,0,34,2
S00158466,16,15,4,1,0,0,8,5,0,2,24,12
S00158467,6,8,1,0,0,0,5,1,0,2,75,2
S00158468,16,16,3,2,1,0,0,0,1,2,75,5
S00158469,8,43,11,0,4,0,20,0,0,1,58,3
S00158470,10,20,16,1,2,0,17,0,2,0,66,12
S00158471,21,31,11,0,5,0,11,6,0,0,48,1
S00158472,8,9,11,3,0,0,1,0,0,0,66,6
S00158473,20,13,5,0,0,0,0,0,0,0,40,6
S00158474,0,5,4,1,0,0,0,0,0,0,59,4
S00158475,11,23,1,2,0,0,1,0,0,0,54,9
S00158476,3,12,6,0,1,0,1,0,0,2,31,6
S00158477,5,11,8,0,0,0,6,0,2,2,68,10
S00158478,10,8,9,3,0,0,2,0,0,1,37,3
S00158479,21,17,5,2,4,0,14,0,0,2,71,7
S00158480,5,11,4,0,8,0,0,0,0,1,95,8
S00158481,2,7,3,0,0,1,6,0,0,0,59,7
S00158482,6,36,9,2,0,0,8,0,0,0,53,11
S00158483,6,10,2,0,2,0,0,0,0,2,50,9
S00158484,26,59,0,1,0,0,0,0,0,1,62,9
S00158485,6,13,5,0,0,0,6,0,0,0,65,5
S00158486,27,59,8,2,5,0,20,0,0,0,74,20
S00158487,6,10,1,0,3,0,7,0,0,0,34,6
S00158488,22,42,2,0,0,0,0,0,0,1,53,10
S00158489,6,9,8,0,11,0,5,0,0,1,72,9
S00158490,11,17,19,1,0,0,2,0,1,2,31,4
S00158491,18,36,1,0,0,0,1,0,0,0,40,14
S00158492,0,15,18,0,1,0,14,0,0,0,96,16
S00158493,11,27,8,2,0,0,36,0,0,0,80,5
S00158494,12,19,9,2,1,0,9,4,1,0,51,21
S00158495,3,11,0,0,1,0,0,0,0,0,42,5
S00158496,4,16,2,0,1,0,5,0,0,0,52,6
S00158497,4,3,0,0,1,0,0,0,0,2,45,7
S00158498,26,30,28,0,0,0,22,0,0,0,70,7
S00158499,7,18,7,3,0,0,0,4,1,0,78,7
S00158500,12,17,1,0,0,0,15,0,0,1,17,2
S00158501,5,8,14,2,1,0,0,0,2,0,57,7
S00158502,11,5,8,0,3,0,1,0,0,0,67,6
S00158503,16,12,6,0,0,0,0,0,2,1,60,3
S00158504,6,12,1,4,2,0,0,0,0,0,43,2
S00158505,25,36,11,0,0,0,14,0,1,0,48,17
S00158506,1,12,4,0,1,0,1,0,0,0,40,2
S00158507,8,6,2,0,0,0,0,0,0,0,47,4
S00158508,18,40,4,0,0,0,3,4,2,4,42,5
S00158509,14,10,3,0,0,0,5,0,0,0,35,7
S00158510,37,52,10,0,4,0,6,3,0,0,77,12
S00158511,5,15,7,0,0,0,2,0,0,0,73,10
S00158512,13,29,1,0,0,0,4,0,2,0,52,5
S00158513,2,6,0,0,0,1,9,0,1,1,40,3
S00158514,10,31,3,0,0,0,1,0,0,0,21,2
S00158515,7,19,11,6,5,1,10,2,2,1,164,37
S00158516,3,11,5,0,3,2,0,0,1,0,43,8
S00158517,7,46,0,0,1,0,3,0,0,0,34,9
S00158518,16,10,0,1,1,1,0,0,3,1,79,11
S00158519,10,14,2,0,0,0,17,0,0,3,35,3
S00158520,13,43,15,0,0,0,8,1,0,0,51,14
S00158521,7,17,12,0,7,3,17,0,0,0,66,9
S00158522,6,33,1,0,0,0,16,0,0,0,61,4
S00158523,7,10,3,1,1,2,4,0,0,0,37,4
S00158524,1,17,7,0,0,1,6,0,0,0,66,2
S00158525,23,14,10,0,0,0,1,0,0,0,31,8
S00158526,10,8,5,2,2,0,20,0,1,1,81,10
S00158527,12,17,1,0,4,0,2,0,1,1,69,16
S00158528,0,6,4,0,0,2,0,2,1,0,60,2
S00158529,6,9,1,1,0,0,0,0,1,2,48,7
S00158530,10,14,1,1,0,0,3,0,0,0,67,0
S00158531,1,13,11,0,0,0,45,2,0,0,93,18
S00158532,6,37,5,0,0,0,3,0,1,0,26,6
S00158533,7,7,6,2,9,0,3,0,0,0,52,6
S00158534,10,33,13,0,0,0,4,0,0,0,53,11
S00158535,10,11,7,1,1,0,2,0,0,0,58,4
S00158536,7,7,2,0,0,0,12,0,0,0,52,4
S00158537,12,15,7,0,0,0,2,0,1,0,46,6
S00158538,13,11,4,5,0,0,5,0,1,0,53,1
S00158539,2,23,7,2,0,0,20,4,0,0,120,8
S00158540,11,64,3,0,0,0,5,0,0,0,20,3
S00158541,6,17,10,0,1,0,0,0,0,0,56,6
S00158542,14,7,8,0,12,0,7,0,0,0,61,5
S00158543,3,4,3,1,0,0,4,0,0,0,49,3
S00158544,6,19,6,0,2,0,3,0,0,2,45,7
S00158545,10,11,8,6,3,1,9,2,1,1,60,12
S00158546,3,14,4,0,0,0,6,0,2,3,38,0
S00158547,6,10,4,0,4,0,8,0,4,0,34,10
S00158548,5,9,9,0,2,0,0,0,0,1,48,7
S00158549,18,39,0,0,0,0,3,3,0,0,29,11
S00158550,2,7,0,2,2,0,0,0,1,0,45,3
S00158551,14,2,5,0,0,0,0,0,0,0,38,5
S00158552,6,11,10,1,0,0,5,1,0,0,25,3
S00158553,4,9,6,0,0,0,6,0,2,0,77,13
S00158554,10,17,3,0,0,1,4,2,0,0,36,6
S00158555,7,13,1,1,0,0,16,0,5,0,40,14
S00158556,7,18,9,2,2,0,30,0,3,0,85,25
S00158557,13,31,12,0,0,0,2,0,1,0,43,6
S00158558,4,23,4,0,0,0,3,0,0,0,62,0
S00158559,10,18,9,0,0,2,5,4,0,0,45,7
S00158560,8,30,3,1,7,0,0,0,4,0,32,11
S00158561,15,44,2,0,1,0,0,0,0,0,39,6
S00158562,12,19,7,0,0,0,14,1,0,0,39,2
S00158563,9,7,3,1,3,0,0,0,0,0,75,7
S00158564,11,7,5,0,0,2,0,0,0,0,48,4
S00158565,12,16,18,13,33,0,9,0,0,1,325,8
S00158566,3,9,3,0,0,0,0,2,0,0,69,12
S00158567,12,31,15,0,0,0,11,0,0,1,46,7
S00158568,16,8,1,4,0,0,9,0,0,0,39,17
S00158569,174,207,31,2,5,3,43,5,6,0,379,56
S00158570,11,15,5,0,2,0,7,4,1,1,56,6
S00158571,9,26,28,1,5,0,21,0,2,0,187,25
S00158572,11,44,0,0,0,0,0,0,5,0,55,14
S00158573,7,12,6,1,2,0,0,0,1,0,49,4
S00158574,15,31,8,0,0,0,0,0,0,0,46,4
S00158575,5,12,16,1,2,1,36,5,2,2,120,13
S00158576,22,35,3,0,3,0,12,0,0,0,55,11
S00158577,8,7,4,0,4,0,3,0,0,0,35,4
S00158578,4,16,8,0,0,0,6,1,0,0,37,2
S00158579,4,13,7,0,1,0,13,2,1,2,55,11
S00158580,26,36,0,0,0,0,0,0,0,0,58,11
S00158581,12,12,0,4,8,4,2,0,0,0,48,5
S00158582,2,2,0,0,4,0,0,0,4,0,47,3
S00158583,5,9,5,5,11,0,9,0,3,6,65,13
S00158584,25,42,2,1,0,0,0,0,2,0,42,1
S00158585,13,34,10,0,0,0,3,0,0,0,63,7
S00158586,5,8,1,1,2,0,0,0,0,0,43,4
S00158587,18,27,4,0,0,0,0,0,0,2,58,8
S00158588,9,22,16,3,0,0,3,0,0,0,70,3
S00158589,11,19,10,0,5,0,21,0,3,0,81,11
S00158590,12,5,8,0,2,1,5,2,1,0,65,9
S00158591,9,8,4,2,2,0,11,0,1,0,39,3
S00158592,18,31,1,0,0,0,2,0,0,0,54,12
S00158593,9,15,10,0,3,0,1,0,0,0,36,4
S00158594,44,68,8,0,0,0,3,0,1,2,56,10
S00158595,2,7,10,4,0,0,0,0,2,2,56,6
S00158596,9,31,3,4,0,0,4,0,0,1,42,6
S00158597,3,14,5,0,2,0,4,3,0,0,81,10
S00158598,11,8,1,0,1,0,0,0,3,0,37,3
S00158599,7,18,3,0,0,1,12,0,3,0,60,10
S00158600,21,28,5,0,0,0,1,0,0,2,68,16
S00158601,7,9,5,1,9,0,3,6,0,2,78,14
S00158602,15,54,28,0,0,0,5,0,0,0,85,14
S00158603,24,21,12,0,5,0,14,4,0,0,37,13
S00158604,13,26,9,0,1,0,0,0,0,0,49,10
S00158605,5,7,8,1,0,0,3,0,0,0,40,6
S00158606,12,4,10,1,0,2,3,0,0,0,46,5
S00158607,15,30,28,14,24,4,18,1,4,2,372,30
