oa_code,church_of_scotland,roman_catholic,other_christian,buddhist,hindu,jewish,muslim,sikh,other_religion,no_religion,religion_not_stated
S00114399,5,18,0,1,8,0,17,0,0,33,5
S00114400,19,22,5,0,4,0,25,0,0,45,14
S00114401,14,22,7,0,2,0,67,14,0,54,10
S00114402,4,3,5,0,0,0,35,0,0,7,4
S00114403,14,7,0,2,0,0,44,1,0,26,9
S00114404,9,14,3,0,4,0,36,4,1,19,1
S00114405,5,11,6,0,5,0,41,0,0,12,2
S00114406,5,10,1,0,1,0,30,2,0,26,9
S00114407,6,8,1,0,0,0,2,0,0,38,6
S00114408,8,14,3,0,0,0,8,5,0,22,1
S00114409,21,16,5,0,7,0,5,0,0,54,12
S00114410,20,17,8,0,0,0,4,0,2,37,7
S00114411,25,26,8,2,3,0,5,0,0,60,13
S00114412,15,11,6,0,2,0,4,0,2,46,5
S00114413,15,10,0,1,0,0,0,0,0,33,2
S00114414,13,13,3,1,2,0,5,0,1,44,9
S00114415,7,18,3,0,0,0,2,0,1,22,10
S00114416,18,22,4,0,0,1,0,0,1,36,4
S00114417,22,10,6,0,0,0,1,0,0,35,2
S00114418,13,21,3,0,0,0,3,0,0,34,2
S00114419,32,18,7,0,0,0,12,5,0,28,6
S00114420,16,24,3,0,1,0,28,5,0,53,18
S00114421,11,10,3,0,0,1,6,0,0,35,10
S00114422,11,19,2,0,0,2,10,3,0,56,12
S00114423,14,26,3,0,0,0,1,0,0,48,0
S00114424,12,13,4,0,2,0,11,0,0,42,20
S00114425,27,50,6,0,5,0,1,0,2,49,16
S00114426,18,49,6,1,0,0,0,0,0,38,10
S00114427,18,24,6,0,0,0,6,4,0,11,2
S00114428,19,10,3,0,0,0,1,0,0,20,8
S00114429,11,18,0,0,0,0,20,0,0,38,3
S00114430,32,21,3,0,1,1,1,0,1,70,13
S00114431,13,18,4,0,0,1,27,0,1,51,10
S00114432,12,7,3,0,0,0,4,0,0,43,6
S00114433,10,20,5,0,0,0,73,4,1,44,5
S00114434,12,46,13,0,0,0,6,0,0,77,16
S00114435,8,25,6,0,0,0,12,0,3,52,11
S00114436,11,37,4,0,1,0,50,0,3,57,6
S00114437,12,20,10,0,1,1,14,2,1,37,14
S00114438,5,4,5,1,0,0,16,0,0,14,6
S00114439,0,24,2,1,4,0,12,0,0,25,8
S00114440,8,11,2,0,0,1,4,0,0,32,4
S00114441,9,9,5,0,4,0,23,2,1,23,3
S00114442,15,13,4,3,0,0,20,0,1,48,14
S00114443,4,15,0,1,0,2,87,0,0,39,9
S00114444,10,1,0,1,1,1,160,0,0,18,7
S00114445,9,9,3,0,1,1,108,0,0,16,5
S00114446,6,17,0,0,1,0,60,13,0,31,19
S00114447,12,6,4,0,0,0,45,0,0,33,3
S00114448,6,17,7,0,5,0,133,5,0,50,3
S00114449,14,16,5,0,2,0,123,17,0,41,20
S00114450,4,6,1,1,4,0,83,3,1,27,7
S00114451,1,1,0,2,0,2,158,2,4,11,10
S00114452,5,5,1,0,0,0,97,1,0,36,11
S00114453,15,12,7,0,1,0,58,4,0,32,5
S00114454,8,6,5,0,0,0,60,0,0,28,2
S00114455,25,20,7,0,0,1,205,11,0,47,20
S00114456,2,11,14,0,2,0,185,11,1,34,9
S00114457,2,12,11,0,0,1,42,8,1,36,8
S00114458,7,5,3,0,0,1,66,5,4,25,8
S00114459,4,8,4,0,2,0,36,10,0,45,16
S00114460,20,29,6,0,0,0,5,0,0,47,11
S00114461,18,12,0,1,0,0,5,0,0,25,7
S00114462,15,21,2,0,2,0,2,4,0,30,4
S00114463,21,14,1,0,1,1,7,1,0,27,3
S00114464,16,14,5,0,0,2,0,0,1,24,8
S00114465,16,22,3,0,3,3,1,0,0,35,4
S00114466,10,17,4,0,0,0,4,0,1,32,1
S00114467,28,22,5,0,0,0,4,0,0,30,4
S00114468,10,18,2,0,3,2,0,0,1,35,5
S00114469,23,11,1,0,0,1,6,0,0,33,6
S00114470,10,23,12,0,1,2,1,0,0,57,4
S00114471,8,27,1,0,0,0,0,0,1,31,7
S00114472,19,4,1,0,0,0,0,0,0,22,10
S00114473,34,13,1,0,0,0,0,0,1,49,18
S00114474,20,6,7,0,0,0,0,0,4,22,1
S00114475,11,21,2,0,0,2,0,0,0,32,8
S00114476,14,9,2,0,0,0,1,0,0,36,5
S00114477,25,25,11,0,0,0,1,0,0,37,4
S00114478,12,21,12,0,0,0,0,0,0,63,3
S00114479,20,14,2,0,0,2,0,3,0,26,3
S00114480,7,15,1,0,3,2,0,0,0,18,4
S00114481,57,25,9,0,0,1,0,0,0,55,5
S00114482,17,8,4,0,3,0,2,0,0,30,6
S00114483,27,32,0,0,0,1,3,2,1,27,6
S00114484,33,51,3,0,0,2,9,0,1,65,14
S00114485,16,19,1,0,0,2,0,0,0,63,13
S00114486,15,17,8,0,0,0,0,0,0,46,5
S00114487,21,20,9,2,0,1,0,0,2,42,3
S00114488,15,9,3,0,0,0,10,0,0,51,3
S00114489,19,23,3,0,0,0,3,0,0,44,7
S00114490,20,27,4,0,0,2,0,0,0,44,8
S00114491,10,19,3,0,0,2,2,0,0,28,10
S00114492,18,24,4,5,0,0,5,0,0,43,3
S00114493,24,14,4,0,0,0,0,0,0,46,3
S00114494,12,17,3,0,0,1,0,0,0,20,4
S00114495,21,22,6,0,2,0,16,1,5,56,4
S00114496,21,12,0,0,0,1,0,0,0,39,2
S00114497,19,28,2,1,0,1,12,0,0,46,7
S00114498,17,12,4,0,0,1,0,0,0,47,0
S00114499,21,13,1,1,0,1,2,0,1,34,7
S00114500,6,6,12,0,0,0,9,0,0,55,1
S00114501,20,19,6,1,0,0,17,2,0,29,4
S00114502,11,13,6,0,0,0,21,0,0,58,9
S00114503,16,21,6,0,0,1,0,0,1,38,5
S00114504,27,39,3,2,0,2,40,4,0,24,8
S00114505,12,19,8,1,0,0,2,0,1,63,13
S00114506,14,22,0,1,0,0,30,0,0,34,6
S00114507,10,10,1,0,0,0,5,0,0,42,15
S00114508,12,17,0,0,0,0,0,0,0,40,8
S00114509,13,27,2,0,0,0,3,1,0,41,5
S00114510,7,17,9,1,0,1,4,0,0,61,9
S00114511,15,22,3,0,0,3,3,2,1,51,5
S00114512,13,22,1,1,0,2,10,1,0,40,5
S00114513,37,21,10,1,1,2,1,0,0,42,7
S00114514,13,11,2,0,0,1,6,0,1,31,6
S00114515,13,26,6,2,0,1,48,16,0,63,17
S00114516,13,18,1,0,0,1,11,5,1,35,6
S00114517,20,32,4,0,0,0,22,0,0,59,7
S00114518,18,30,5,0,4,0,9,1,1,69,13
S00114519,22,20,2,0,1,1,2,0,0,57,7
S00114520,14,12,0,1,0,0,3,0,0,31,6
S00114521,14,18,6,0,3,1,9,0,1,58,10
S00114522,20,17,3,0,0,0,33,0,1,38,4
S00114523,19,25,4,0,0,1,3,0,0,67,10
S00114524,18,14,2,0,0,0,4,0,0,40,2
S00114525,13,18,16,0,0,1,5,0,2,38,4
S00114526,7,33,4,0,0,0,14,0,0,43,9
S00114527,6,18,3,1,8,1,11,0,0,53,7
S00114528,13,17,0,0,0,0,27,0,0,11,3
S00114529,15,5,3,0,1,1,5,1,0,23,6
S00114530,15,19,14,2,0,0,28,0,1,25,7
S00114531,20,19,12,0,0,0,27,4,0,34,9
S00114532,13,11,1,1,0,3,5,5,5,42,3
S00114533,8,17,2,2,0,1,6,0,0,27,5
S00114534,20,20,2,0,0,0,2,0,0,22,8
S00114535,32,43,4,1,4,0,35,0,0,19,6
S00114536,29,31,3,0,0,1,17,0,1,33,7
S00114537,15,17,6,0,0,0,44,0,0,37,16
S00114538,33,20,2,0,4,0,3,0,0,28,15
S00114539,13,12,5,0,0,1,1,0,0,25,5
S00114540,11,17,0,0,0,0,38,0,0,50,11
S00114541,23,17,6,0,0,0,2,0,0,47,5
S00114542,20,18,13,1,0,0,6,0,0,35,9
S00114543,45,30,13,0,1,0,29,0,0,49,10
S00114544,36,26,22,0,0,1,10,0,0,74,7
S00114545,31,35,5,0,0,0,34,1,0,47,12
S00114546,13,15,2,0,0,0,0,0,0,25,4
S00114547,18,26,4,0,0,0,1,0,0,35,5
S00114548,36,30,8,0,0,0,0,0,0,50,8
S00114549,13,17,1,0,0,0,0,0,1,42,7
S00114550,36,32,18,0,0,0,21,0,0,58,8
S00114551,29,27,9,0,0,0,88,15,0,31,5
S00114552,24,24,8,0,0,0,0,2,0,22,4
S00114553,42,20,9,0,0,0,53,2,0,28,18
S00114554,11,13,10,0,0,2,72,18,0,17,6
S00114555,10,18,4,0,0,0,99,12,0,12,3
S00114556,24,15,0,1,0,0,84,2,0,20,2
S00114557,29,10,1,0,0,0,5,0,0,16,2
S00114558,12,16,0,4,0,1,94,8,0,11,16
S00114559,6,18,0,0,0,3,115,0,0,16,13
S00114560,27,13,4,0,0,0,18,0,1,44,8
S00114561,23,20,3,1,0,1,11,0,0,37,8
S00114562,20,24,3,0,0,4,7,1,0,34,15
S00114563,16,23,2,0,0,0,1,1,0,49,13
S00114564,23,12,6,0,0,2,14,5,0,30,11
S00114565,22,12,7,0,0,0,45,0,2,26,5
S00114566,26,29,9,0,0,4,29,0,1,39,10
S00114567,17,15,5,0,0,1,24,0,0,43,6
S00114568,23,16,13,0,0,1,34,0,1,95,7
S00114569,43,11,4,1,0,1,23,0,0,43,8
S00114570,7,14,7,0,1,2,65,1,0,18,6
S00114571,42,15,14,1,0,4,6,0,0,42,7
S00114572,71,55,9,0,4,1,11,0,0,67,18
S00114573,31,31,8,0,2,0,0,5,0,13,12
S00114574,25,35,6,0,2,0,81,26,2,53,16
S00114575,25,28,10,0,0,3,21,2,0,36,1
S00114576,28,28,2,0,0,0,46,4,0,36,2
S00114577,34,19,7,0,0,2,27,0,0,22,4
S00114578,23,13,5,2,4,0,79,28,4,22,5
S00114579,36,17,11,0,0,0,34,9,0,42,4
S00114580,31,15,3,0,0,0,40,17,1,30,10
S00114581,19,21,10,1,0,2,27,5,1,26,8
S00114582,27,32,11,0,0,0,4,5,0,39,6
S00114583,17,30,0,0,0,0,8,0,0,36,12
S00114584,19,21,5,0,0,0,4,0,0,19,6
S00114585,26,18,3,1,0,0,0,0,0,21,9
S00114586,14,21,2,0,0,0,0,0,0,34,5
S00114587,33,28,15,0,0,0,22,0,0,45,8
S00114588,26,26,6,0,0,0,24,7,1,26,3
S00114589,24,31,4,0,0,1,15,3,0,27,3
S00114590,26,29,7,0,0,1,2,7,0,30,13
S00114591,22,32,9,0,0,0,9,0,0,13,3
S00114592,17,29,4,0,0,0,24,13,0,30,19
S00114593,49,11,0,0,0,0,40,11,0,47,12
S00114594,14,13,7,0,4,0,50,16,5,2,9
S00114595,16,17,0,0,0,0,42,0,0,15,5
S00114596,28,40,5,4,4,0,67,0,2,25,4
S00114597,20,20,6,0,0,1,15,0,0,23,4
S00114598,4,13,4,0,1,0,121,1,1,18,24
S00114599,11,9,0,1,7,0,149,13,0,13,16
S00114600,7,9,5,0,6,0,60,5,0,23,5
S00114601,37,32,8,0,4,1,28,0,0,22,14
S00114602,16,20,3,0,0,2,14,0,0,49,5
S00114603,22,30,9,0,0,0,18,0,0,37,0
S00114604,15,15,4,0,0,0,5,0,1,15,3
S00114605,9,17,3,0,0,0,11,0,0,15,7
S00114606,17,14,7,0,0,0,10,0,0,14,3
S00114607,23,19,1,0,0,0,13,0,0,21,6
S00114608,22,15,1,0,1,0,1,0,0,8,4
S00114609,10,25,2,0,0,1,3,4,0,17,0
S00114610,9,20,15,0,0,0,13,1,2,33,9
S00114611,13,12,0,0,1,1,60,7,0,41,7
S00114612,27,17,8,2,0,0,32,3,3,39,23
S00114613,9,4,20,0,0,1,35,0,0,28,4
S00114614,9,3,2,0,6,0,31,0,0,8,13
S00114615,7,16,11,0,0,1,26,0,0,23,12
S00114616,15,23,5,0,0,0,2,0,0,28,6
S00114617,9,19,3,0,0,0,46,2,0,48,14
S00114618,13,16,7,4,0,0,35,0,2,28,10
S00114619,12,14,3,1,5,0,8,0,0,17,8
S00114620,26,36,9,0,0,0,9,0,1,35,10
S00114621,25,8,14,0,3,0,56,4,0,40,18
S00114622,19,13,15,0,0,1,37,2,0,40,7
S00114623,26,32,13,0,4,0,62,0,12,41,9
S00114624,12,4,9,0,4,1,51,4,1,25,2
S00114625,2,7,2,0,0,0,8,3,0,31,3
S00114626,5,18,2,1,0,1,13,1,0,20,0
S00114627,15,25,4,2,1,1,5,0,1,39,3
S00114628,7,18,3,0,2,0,19,4,0,19,5
S00114629,10,10,3,0,2,0,7,0,1,36,2
S00114630,8,15,3,1,0,0,0,1,0,20,5
S00114631,8,9,5,0,0,0,9,0,2,35,5
S00114632,17,35,2,0,0,0,26,0,0,24,9
S00114633,20,27,3,0,0,0,44,0,0,12,3
S00114634,21,37,2,0,0,0,19,0,0,28,2
S00114635,16,47,4,2,0,1,42,0,0,22,11
S00114636,14,42,0,1,0,1,42,0,2,18,6
S00114637,7,14,3,0,0,0,20,0,0,23,6
S00114638,11,11,1,1,4,0,16,1,0,24,1
S00114639,13,16,2,1,0,0,10,2,1,24,6
S00114640,7,17,2,0,0,0,20,0,0,39,5
S00114641,6,13,0,0,2,0,18,0,1,10,2
S00114642,1,14,2,1,0,0,7,2,0,31,8
S00114643,6,41,5,0,3,0,31,6,0,39,15
S00114644,21,55,0,1,6,0,20,0,1,17,7
S00114645,10,26,2,1,3,0,17,1,0,5,8
S00114646,8,52,9,0,0,0,27,0,0,28,8
S00114647,24,31,2,0,0,0,26,0,2,28,8
S00114648,12,34,6,1,0,0,20,4,0,21,12
S00114649,18,16,0,0,1,0,27,0,2,9,1
S00114650,24,45,7,5,3,0,78,0,0,24,6
S00114651,16,41,0,1,0,0,34,2,0,16,9
S00114652,13,15,1,0,3,0,12,3,1,40,9
S00114653,13,21,3,1,0,0,31,0,0,19,4
S00114654,4,43,2,0,0,0,21,0,0,9,5
S00114655,11,36,7,1,4,0,16,2,1,23,19
S00114656,28,29,6,0,0,0,41,2,1,29,7
S00114657,26,32,10,1,6,0,19,5,0,16,3
S00114658,11,22,0,0,0,0,23,0,0,17,9
S00114659,9,18,4,0,0,0,11,0,1,12,1
S00114660,13,22,0,0,0,0,1,0,1,18,1
S00114661,15,51,6,1,3,1,32,1,0,34,9
S00114662,11,24,0,0,8,1,23,0,1,21,6
S00114663,5,14,1,0,0,0,23,0,0,17,8
S00114664,27,32,3,0,0,0,5,0,2,33,4
S00114665,28,30,2,0,0,2,5,0,1,36,4
S00114666,22,39,1,0,0,0,4,0,0,23,4
S00114667,24,51,2,0,0,0,16,1,0,13,9
S00114668,16,33,4,0,0,0,12,0,0,10,3
S00114669,11,25,12,1,0,1,9,3,0,55,8
S00114670,16,38,12,4,4,0,64,4,0,44,8
S00114671,23,52,2,1,0,0,4,0,0,15,5
S00114672,8,79,0,0,0,0,16,0,0,4,1
S00114673,11,48,1,0,0,0,7,0,0,23,10
S00114674,12,21,0,1,0,0,16,0,0,13,2
S00114675,46,45,4,0,0,0,15,0,0,18,17
S00114676,8,22,0,1,0,0,10,0,0,16,2
S00114677,15,35,2,0,0,0,4,4,0,20,10
S00114678,11,24,1,0,0,0,3,2,0,19,5
S00114679,11,28,0,1,0,0,29,0,0,9,4
S00114680,4,10,4,0,1,0,49,0,0,23,13
S00114681,4,10,2,0,0,0,17,0,0,41,4
S00114682,11,21,6,0,0,0,4,0,2,36,4
S00114683,6,14,1,0,0,0,14,0,1,18,1
S00114684,15,25,9,0,0,0,86,0,1,41,9
S00114685,17,25,8,0,0,0,60,0,0,45,18
S00114686,25,32,5,0,0,0,13,0,0,47,10
S00114687,8,9,5,1,0,0,6,0,0,29,2
S00114688,16,39,1,0,0,0,1,0,1,54,11
S00114689,3,7,7,1,1,0,24,4,0,32,4
S00114690,8,14,6,2,0,1,14,0,0,32,4
S00114691,0,1,0,1,0,0,28,6,0,27,7
S00114692,4,24,6,2,0,0,109,13,0,28,25
S00114693,8,16,2,0,4,0,55,3,0,31,7
S00114694,9,28,0,4,1,1,17,0,0,19,5
S00114695,9,19,8,0,0,1,12,0,0,16,7
S00114696,8,35,0,0,3,0,18,0,0,35,16
S00114697,10,29,4,1,0,0,42,2,1,26,8
S00114698,15,37,0,0,0,0,34,0,3,30,4
S00114699,8,30,3,0,0,0,12,0,0,23,8
S00114700,3,12,2,0,0,1,26,0,0,27,0
S00114701,13,33,3,0,2,0,37,6,0,15,13
S00114702,11,34,10,0,2,0,40,0,0,24,13
S00114703,6,15,14,1,2,0,17,0,0,25,6
S00114704,18,24,2,0,3,2,30,0,0,20,22
S00114705,10,28,13,1,0,0,87,0,1,17,6
S00114706,19,27,14,4,2,0,68,1,2,22,15
S00114707,6,14,23,0,0,0,35,0,1,14,4
S00114708,1,19,1,0,1,0,49,0,0,15,12
S00114709,3,9,9,0,2,0,50,1,0,13,14
S00114710,13,24,3,0,5,0,52,0,0,42,8
S00114711,13,8,16,4,1,0,107,7,2,26,7
S00114712,1,11,5,2,0,0,41,7,0,7,2
S00114713,7,13,0,2,0,0,49,5,1,17,5
S00114714,8,10,0,0,0,0,96,0,0,34,6
S00114715,8,10,5,0,5,1,55,6,0,41,8
S00114716,3,19,5,0,4,1,40,0,0,35,23
S00114717,4,23,23,0,1,0,50,0,1,24,9
S00114718,1,6,11,2,0,0,75,6,1,18,5
S00114719,4,18,0,0,4,0,44,0,0,25,7
S00114720,13,14,12,0,0,0,10,0,1,40,0
S00114721,8,16,1,2,0,1,37,0,0,13,13
S00114722,7,17,7,1,6,0,33,1,1,29,15
S00114723,10,14,1,1,1,0,39,0,0,32,6
S00114724,4,30,3,0,0,1,26,1,1,39,7
S00114725,18,30,3,1,2,1,2,0,0,39,5
S00114726,6,9,4,1,0,1,12,0,1,40,3
S00114727,6,8,6,0,1,0,11,0,1,20,0
S00114728,5,27,0,0,3,0,20,0,0,34,0
S00114729,22,17,0,1,2,0,17,0,1,44,12
S00114730,3,13,0,0,5,0,12,0,0,23,6
S00114731,11,17,3,2,0,3,9,0,0,24,3
S00114732,5,8,3,0,0,0,16,0,0,24,5
S00114733,8,14,4,0,4,1,11,9,1,42,6
S00114734,7,17,2,0,0,0,13,1,1,35,3
S00114735,21,15,4,0,0,0,12,0,3,27,7
S00114736,13,15,0,1,0,0,2,1,0,28,1
S00114737,7,10,5,0,0,0,0,0,0,31,5
S00114738,3,11,4,0,0,0,4,0,1,23,5
S00114739,11,27,5,1,3,1,31,2,0,54,16
S00114740,6,8,2,0,18,0,68,2,0,28,4
S00114741,7,5,5,1,0,0,26,3,0,50,7
S00114742,18,14,9,0,0,0,18,0,0,41,11
S00114743,10,10,0,2,0,1,19,0,1,36,2
S00114744,15,30,3,0,5,0,23,3,0,59,6
S00114745,22,19,8,1,0,0,9,6,1,47,9
S00114746,18,37,9,0,0,1,5,0,0,39,5
S00114747,8,14,3,1,0,0,19,0,3,44,0
S00114748,27,26,3,2,6,0,2,0,1,72,12
S00114749,7,18,0,0,0,0,0,0,2,31,8
S00114750,19,8,4,0,0,1,0,0,2,33,4
S00114751,12,6,2,2,0,0,0,0,0,45,13
S00114752,27,29,8,0,0,5,12,1,1,40,15
S00114753,23,17,6,0,0,1,4,0,0,59,8
S00114754,6,15,0,1,0,3,0,0,0,46,3
S00114755,26,22,2,0,0,1,10,2,2,45,5
S00114756,13,23,2,2,0,2,0,0,0,32,9
S00114757,18,20,2,0,0,0,10,0,0,41,2
S00114758,16,11,0,2,0,2,4,0,0,30,5
S00114759,19,13,2,1,0,0,12,0,0,42,12
S00114760,13,17,0,1,0,0,0,0,0,40,3
S00114761,6,8,1,0,0,2,0,0,0,34,3
S00114762,26,36,7,0,0,0,3,4,0,57,6
S00114763,11,7,6,0,0,0,8,0,2,50,6
S00114764,14,14,1,0,0,0,11,0,0,60,5
S00114765,34,21,7,0,0,0,5,0,1,72,8
S00114766,22,31,7,1,0,1,0,0,1,67,12
S00114767,19,12,1,0,0,0,0,0,0,27,4
S00114768,27,18,2,0,0,0,9,3,0,23,3
S00114769,22,23,3,0,0,1,0,0,1,34,8
S00114770,21,18,0,0,0,0,10,0,2,17,7
S00114771,13,13,2,0,3,0,8,0,0,32,3
S00114772,16,21,5,0,0,0,6,0,0,44,3
S00114773,9,15,3,0,0,1,0,0,0,23,0
S00114774,21,20,15,0,0,0,0,0,2,47,5
S00114775,26,18,4,0,0,1,9,0,0,58,11
S00114776,15,16,5,0,0,0,1,0,0,28,6
S00114777,13,14,0,0,0,0,1,3,0,50,11
S00114778,25,13,2,1,0,0,0,0,0,3,7
S00114779,24,29,8,0,0,0,12,8,0,87,11
S00114780,13,14,11,0,0,2,27,3,0,73,10
S00114781,21,28,0,0,0,1,0,0,0,43,18
S00114782,10,18,5,1,0,1,2,0,0,51,9
S00114783,40,23,10,2,1,0,14,0,1,82,8
S00114784,17,23,6,1,0,1,18,0,0,36,4
S00114785,14,21,5,0,0,1,0,0,0,39,5
S00114786,18,13,3,0,1,0,0,0,0,65,8
S00114787,11,14,1,0,0,0,0,0,1,38,5
S00114788,12,16,4,0,0,0,1,0,1,19,3
S00114789,10,15,1,1,0,0,0,0,0,41,7
S00114790,15,11,1,0,0,3,0,0,1,39,4
S00114791,27,21,10,0,0,0,0,0,0,60,4
S00114792,13,27,1,0,0,1,0,0,2,42,7
S00114793,8,6,4,0,0,1,0,9,1,22,11
S00114794,12,39,3,0,2,0,22,2,0,66,1
S00114795,15,31,23,1,0,0,6,0,0,59,12
S00114796,18,41,11,0,0,1,26,0,0,46,6
S00114797,16,34,7,0,0,0,12,0,1,78,13
S00114798,18,13,0,0,0,1,9,5,0,23,2
S00114799,15,44,3,0,0,0,24,0,0,47,6
S00114800,14,29,1,3,0,0,0,0,0,52,4
S00114801,8,14,0,0,1,1,7,0,2,39,5
S00114802,23,26,5,0,0,0,0,0,1,49,6
S00114803,11,30,0,0,0,0,2,0,0,45,4
S00114804,22,33,4,0,0,0,1,0,0,43,6
S00114805,18,28,9,1,0,0,2,3,0,29,8
S00114806,21,14,4,1,0,1,0,0,1,27,3
S00114807,37,34,5,0,0,0,1,0,1,20,7
S00114808,27,18,1,0,0,2,0,0,0,12,5
S00114809,15,20,1,0,0,1,2,0,1,19,6
S00114810,26,60,1,0,0,0,0,0,0,13,4
S00114811,19,27,2,0,0,0,0,0,0,15,4
S00114812,19,54,2,3,0,0,11,2,0,19,8
S00114813,32,75,4,0,0,0,5,0,0,9,10
S00114814,14,34,0,0,0,0,0,0,0,18,6
S00114815,18,106,0,0,0,0,0,0,0,12,4
S00114816,37,90,0,0,3,4,0,0,0,23,3
S00114817,39,70,2,0,0,0,0,0,0,35,5
S00114818,51,76,2,0,0,0,5,0,0,20,6
S00114819,25,58,1,0,0,0,6,0,0,33,13
S00114820,20,32,5,0,0,0,0,0,0,29,3
S00114821,19,55,1,0,0,0,4,0,0,33,6
S00114822,37,77,8,0,0,0,0,0,0,36,14
S00114823,18,52,5,0,0,0,0,0,1,22,8
S00114824,9,30,0,0,0,1,7,0,0,21,3
S00114825,24,28,6,0,0,0,0,0,0,15,8
S00114826,26,36,0,0,0,0,0,0,0,23,11
S00114827,34,62,9,0,2,0,30,0,0,32,8
S00114828,7,26,8,0,2,0,0,0,1,21,0
S00114829,20,20,2,4,0,0,0,0,1,9,0
S00114830,10,31,4,0,0,0,5,0,0,13,3
S00114831,32,66,2,0,1,0,8,0,0,29,6
S00114832,36,50,10,0,0,0,0,0,0,20,10
S00114833,18,54,2,1,0,0,0,0,1,30,8
S00114834,25,42,5,0,0,0,0,0,0,42,7
S00114835,24,27,1,1,0,0,2,0,0,26,10
S00114836,23,27,0,0,0,0,4,0,0,15,3
S00114837,17,17,5,6,0,0,29,3,0,37,14
S00114838,3,40,6,0,0,0,7,0,0,21,5
S00114839,21,26,0,0,0,0,0,0,0,9,4
S00114840,12,21,5,0,0,0,0,0,0,10,13
S00114841,22,21,5,0,0,0,0,0,0,7,10
S00114842,7,26,1,0,0,0,36,5,1,14,5
S00114843,7,26,3,0,0,3,16,0,0,26,15
S00114844,36,52,0,0,0,1,0,0,0,31,9
S00114845,26,32,2,0,0,2,1,0,0,29,8
S00114846,26,30,3,1,0,1,14,0,0,26,1
S00114847,28,19,4,0,0,0,0,2,0,19,10
S00114848,15,23,7,0,2,0,16,0,0,28,2
S00114849,15,10,1,0,0,0,13,0,0,19,1
S00114850,47,37,16,0,0,0,17,0,1,60,9
S00114851,44,51,0,0,5,0,14,0,0,49,15
S00114852,43,32,3,0,0,0,31,0,0,39,7
S00114853,17,23,2,0,0,0,0,0,2,17,14
S00114854,33,22,7,0,0,0,4,0,0,16,8
S00114855,28,34,3,0,0,0,3,0,1,34,6
S00114856,32,27,3,0,0,2,0,0,0,27,13
S00114857,14,14,1,0,0,0,9,6,0,19,3
S00114858,32,38,6,3,0,1,0,0,0,47,13
S00114859,37,44,9,0,0,0,18,0,1,58,5
S00114860,40,23,2,0,0,0,2,0,0,44,8
S00114861,32,20,0,0,0,0,1,0,0,22,8
S00114862,23,23,16,0,0,0,0,0,0,32,11
S00114863,28,28,2,0,0,0,0,0,0,21,3
S00114864,34,33,3,0,0,0,0,0,0,33,4
S00114865,41,34,2,0,0,0,8,4,1,39,4
S00114866,36,26,3,1,0,0,3,0,0,36,4
S00114867,18,17,7,0,0,0,15,0,0,25,10
S00114868,28,11,5,0,0,0,5,0,1,8,7
S00114869,9,11,10,0,0,4,34,0,0,11,3
S00114870,21,28,2,1,0,0,42,0,0,17,11
S00114871,24,29,9,1,0,0,11,0,0,27,10
S00114872,26,19,0,1,0,0,0,0,0,30,5
S00114873,24,28,4,0,0,0,2,0,0,14,5
S00114874,28,33,5,0,1,0,11,0,0,35,1
S00114875,18,19,0,0,0,0,6,0,2,23,4
S00114876,15,26,3,0,0,0,4,0,0,12,0
S00114877,28,15,5,0,0,0,1,0,1,25,5
S00114878,37,36,7,3,4,0,1,1,0,41,20
S00114879,24,38,1,0,2,0,40,0,0,28,8
S00114880,37,12,5,0,0,0,0,0,0,36,7
S00114881,27,23,4,0,6,0,17,0,0,25,5
S00114882,17,29,1,0,2,0,31,0,0,29,3
S00114883,6,19,3,0,0,1,6,0,0,17,3
S00114884,9,18,2,0,0,0,9,0,1,23,1
S00114885,13,24,3,0,0,0,0,0,2,40,2
S00114886,33,22,0,4,0,0,0,0,0,43,5
S00114887,17,26,1,2,0,0,1,0,0,32,10
S00114888,24,23,0,1,0,0,0,0,0,21,7
S00114889,17,17,0,0,0,0,10,0,2,20,4
S00114890,31,41,6,0,0,0,25,7,0,27,9
S00114891,46,39,3,1,0,1,1,0,2,49,12
S00114892,32,37,3,1,0,2,3,0,4,48,2
S00114893,13,20,0,0,0,0,13,0,0,10,5
S00114894,12,13,0,1,0,2,37,15,0,20,7
S00114895,33,37,4,0,0,1,1,0,0,29,13
S00114896,11,35,4,0,4,2,10,1,0,39,21
S00114897,32,15,3,0,0,1,0,0,0,11,5
S00114898,43,33,11,0,1,3,3,1,0,38,23
S00114899,36,38,1,0,0,0,0,0,0,44,7
S00114900,16,11,3,0,0,0,0,0,0,29,5
S00114901,35,39,3,0,0,0,17,0,1,26,11
S00114902,32,25,1,0,0,1,11,0,0,34,9
S00114903,43,21,1,0,0,1,5,6,0,26,6
S00114904,63,44,6,0,0,2,0,0,0,68,7
S00114905,23,38,4,0,0,1,15,3,0,59,12
S00114906,53,60,4,0,0,0,1,5,0,36,10
S00114907,30,43,5,0,0,0,5,0,1,34,13
S00114908,25,16,2,0,0,0,12,0,0,32,5
S00114909,38,27,1,0,0,0,1,0,0,34,4
S00114910,27,21,1,0,0,0,0,0,0,25,0
S00114911,44,41,5,3,0,0,10,5,0,50,9
S00114912,16,27,1,0,5,0,8,0,0,24,12
S00114913,24,44,14,0,0,0,0,0,0,56,4
S00114914,34,25,11,0,6,0,0,1,0,34,10
